progress,startTime,mapId,state,host,diagnostic,assignedContainer,executionTimeSec,elapsedTimeSec,finishTime,blockId,jobId,timestamp
100.0,1727828925137,attempt_1727684395822_0145_r_000000_0,SUCCEEDED,worker7:8042,,container_1727684395822_0145_01_000036,24.219,24.219,1727828949356,reduce > reduce,application_1727684395822_0145,2024-10-02T01:29:09
21.428572,1727829056829,attempt_1727684395822_0146_r_000000_0,RUNNING,worker6:8042,,container_1727684395822_0146_01_000040,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0146_m_000014_0 succeeded at 0.04 MB/s) Aggregated copy rate(18 of 28 at 0.06 MB/s),application_1727684395822_0146,2024-10-02T01:31:10
21.428572,1727829056829,attempt_1727684395822_0146_r_000000_0,RUNNING,worker6:8042,,container_1727684395822_0146_01_000040,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0146_m_000014_0 succeeded at 0.04 MB/s) Aggregated copy rate(18 of 28 at 0.06 MB/s),application_1727684395822_0146,2024-10-02T01:31:12
21.428572,1727829056829,attempt_1727684395822_0146_r_000000_0,RUNNING,worker6:8042,,container_1727684395822_0146_01_000040,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0146_m_000014_0 succeeded at 0.04 MB/s) Aggregated copy rate(18 of 28 at 0.06 MB/s),application_1727684395822_0146,2024-10-02T01:31:14
22.619047,1727829056829,attempt_1727684395822_0146_r_000000_0,RUNNING,worker6:8042,,container_1727684395822_0146_01_000040,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0146_m_000005_0 succeeded at 0.03 MB/s) Aggregated copy rate(19 of 28 at 0.05 MB/s),application_1727684395822_0146,2024-10-02T01:31:16
22.619047,1727829056829,attempt_1727684395822_0146_r_000000_0,RUNNING,worker6:8042,,container_1727684395822_0146_01_000040,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0146_m_000005_0 succeeded at 0.03 MB/s) Aggregated copy rate(19 of 28 at 0.05 MB/s),application_1727684395822_0146,2024-10-02T01:31:18
22.619047,1727829056829,attempt_1727684395822_0146_r_000000_0,RUNNING,worker6:8042,,container_1727684395822_0146_01_000040,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0146_m_000005_0 succeeded at 0.03 MB/s) Aggregated copy rate(19 of 28 at 0.05 MB/s),application_1727684395822_0146,2024-10-02T01:31:20
29.761904,1727829056829,attempt_1727684395822_0146_r_000000_0,RUNNING,worker6:8042,,container_1727684395822_0146_01_000040,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0146_m_000008_0 succeeded at 0.08 MB/s) Aggregated copy rate(25 of 28 at 0.06 MB/s),application_1727684395822_0146,2024-10-02T01:31:22
100.0,1727829056829,attempt_1727684395822_0146_r_000000_0,SUCCEEDED,worker6:8042,,container_1727684395822_0146_01_000040,28.053,28.053,1727829084882,reduce > reduce,application_1727684395822_0146,2024-10-02T01:31:24
19.04762,1727829189606,attempt_1727684395822_0147_r_000000_0,RUNNING,worker4:8042,,container_1727684395822_0147_01_000043,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0147_m_000025_0 succeeded at 0.08 MB/s) Aggregated copy rate(16 of 28 at 0.07 MB/s),application_1727684395822_0147,2024-10-02T01:33:23
19.04762,1727829189606,attempt_1727684395822_0147_r_000000_0,RUNNING,worker4:8042,,container_1727684395822_0147_01_000043,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0147_m_000025_0 succeeded at 0.08 MB/s) Aggregated copy rate(16 of 28 at 0.07 MB/s),application_1727684395822_0147,2024-10-02T01:33:25
19.04762,1727829189606,attempt_1727684395822_0147_r_000000_0,RUNNING,worker4:8042,,container_1727684395822_0147_01_000043,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0147_m_000025_0 succeeded at 0.08 MB/s) Aggregated copy rate(16 of 28 at 0.07 MB/s),application_1727684395822_0147,2024-10-02T01:33:27
29.761904,1727829189606,attempt_1727684395822_0147_r_000000_0,RUNNING,worker4:8042,,container_1727684395822_0147_01_000043,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0147_m_000002_0 succeeded at 0.08 MB/s) Aggregated copy rate(25 of 28 at 0.08 MB/s),application_1727684395822_0147,2024-10-02T01:33:30
19.04762,1727829312669,attempt_1727684395822_0148_r_000000_0,RUNNING,worker1:8042,,container_1727684395822_0148_01_000031,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0148_m_000003_0 succeeded at 0.08 MB/s) Aggregated copy rate(16 of 28 at 0.09 MB/s),application_1727684395822_0148,2024-10-02T01:35:27
