metricsType,mapsCompleted,reducesCompleted,mapProgress,reduceProgress,mapsTotal,reducesTotal,mapsPending,reducesPending,mapsRunning,reducesRunning,startTime,responseTimeSec,finishTime,jobId,timestamp
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0060,1710856362.4029565
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0060,1710856365.5809114
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0060,1710856368.7602413
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0060,1710856371.9426303
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0060,1710856375.1164665
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0060,1710856379.3097794
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0060,1710856382.4792883
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0060,1710856385.6456537
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0060,1710856388.7987442
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0060,1710856391.9579222
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0060,1710856395.0990412
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0061,1710856437.442353
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0061,1710856440.522535
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0061,1710856443.6340084
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0061,1710856446.7465613
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0061,1710856449.8582435
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0061,1710856452.9702048
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0061,1710856456.1479912
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0061,1710856459.3266053
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0061,1710856462.4975934
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0061,1710856465.682984
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0061,1710856468.8592494
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0061,1710856472.0302856
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0061,1710856475.211064
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0061,1710856478.3786485
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0061,1710856481.5368514
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0061,1710856484.701205
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0061,1710856487.864588
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0061,1710856490.9967082
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0061,1710856494.1327226
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0062,1710856533.471947
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0062,1710856536.5476773
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0062,1710856539.6577592
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0062,1710856542.7651765
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0062,1710856545.8868842
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0062,1710856549.0090723
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0062,1710856552.199424
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0062,1710856555.416418
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0062,1710856558.5854661
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0062,1710856561.7721148
